price,area,area_unit,city,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_rooms,url
56500000.0,10.0,Marla,Lahore,Dha Defe,House,6.0,7.0,2020.0,2.0,2.0,1.0,1.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_near_dolmen_call_us_for_visit_this_luxury_property-52884287-1448-1.html
115000000.0,1.0,Kanal,Lahore,Dha Defe,House,4.0,7.0,2020.0,4.0,1.0,0.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_1_kanal_brand_new_ultra_modern_designed_luxury_bungalow_for_sale_at_prime_location_in_dha_phase_7_near_by_carrefour_original_pictures_are_attached-54094373-1627-1.html
21000000.0,5.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_5_marla_spanish_house_for_sale_bahria_orchard_eastern_block_phase_1-54247542-8239-1.html
56000000.0,10.2,Marla,Lahore,Other,House,3.0,5.0,2020.0,0.0,0.0,0.0,3.0,0.0,https://www.zameen.com/Property/lahore_allama_iqbal_town_10_90_ft_new_house_3storey-54247530-58-1.html
259500000.0,2.0,Kanal,Lahore,Dha Defe,House,5.0,9.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_g_02_kanal_well_maintained_slightly_used_spanish_designed_house_for_sale_attached_100_original_pics-54154101-1604-1.html
60000000.0,10.0,Marla,Lahore,Dha Defe,House,6.0,7.0,2020.0,0.0,0.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_k_top_location_on_70-feet_road_lightly_used_10_marla_bungalow_with_full_basement_facing_2_kanal_very_close_to_wateen_chowk-54148210-1607-1.html
159900000.0,2.0,KANAL,Lahore,Dha Defe,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_2_2_kanal_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_lahore-53614350-1444-1.html
24500000.0,5.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_classic_luxury_house_for_sale_in_dha_phase_9_town_lahore-54240581-1452-1.html
24500000.0,5.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,1.0,0.0,0.0,0.0,2026.0,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_design_full_luxury_house_for_sale_in_dha_9_town-54143521-1452-1.html
30000000.0,10.0,Marla,Lahore,Raiwind,House,3.0,4.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/awt_army_welfare_trust_awt_phase_2_lda_approved_beautiful_location_double_storey_house-54003689-3581-1.html
19500000.0,4.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,0.0,0.0,0.0,2.0,https://www.zameen.com/Property/lahore_punjab_coop_housing_society_4_marla_house_for_sale-54220453-456-1.html
19800000.0,3.0,Marla,Lahore,Other,House,4.0,4.0,2020.0,1.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_cavalry_extension_looking_for_a_prime_location_house_in_cavalry_extension-54244175-15484-1.html
45000000.0,10.0,Marla,Lahore,Bahria T,House,3.0,4.0,2020.0,2.0,1.0,1.0,2.0,0.0,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_ghaznavi_block_beautifully_constructed_house_is_available_for_sale_in_bahria_town_-_ghaznavi_block-54244598-8261-1.html
25000000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,1.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_executive_block_5_marla_house_for_sale_in_park_view_city_-_executive_block_lahore-54244138-17598-1.html
38500000.0,10.0,MARLA,Lahore,Other,House,4.0,5.0,2020.0,2.0,2.0,0.0,2025.0,0.0,https://www.zameen.com/Property/lahore_jubilee_town_10_marla_brand_new_house_for_sale-54014040-766-1.html
37500000.0,10.0,Marla,Lahore,Other,House,6.0,7.0,2020.0,0.0,0.0,0.0,2024.0,0.0,https://www.zameen.com/Property/jubilee_town_jubilee_town_-_block_b_10_marla_owner_build_facing_park_home_for_sale-54014032-3986-1.html
27000000.0,5.0,Marla,Lahore,Other,House,6.0,7.0,2020.0,1.0,1.0,0.0,1.0,0.0,https://www.zameen.com/Property/lahore_bahria_orchard_brand_new_modern_corner_next_to_park_house_available_for_sale-53770949-1474-1.html
83500000.0,1.0,Kanal,Lahore,Dha Defe,House,3.0,3.0,2020.0,0.0,2025.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_f_1_kanal_top_quality_build_luxurious_beautiful_modern_design_villa_with_basement_for_sale_in_dha_lahore_phase_6_prime_location_near_to_raya-53949486-1615-1.html
75000000.0,1.0,KANAL,Lahore,Dha Defe,House,5.0,6.0,2020.0,0.0,0.0,0.0,0.0,2025.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_p_1_kanal_ultra_modern_super_luxury_stylish_bungalow_mazahar_munir_disign_for_sale_near_defence_raya_reasonable_deal-53959999-1623-1.html
85500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_top_quality_build_luxurious_beautiful_modern_design_villa_with_basement_for_sale_in_dha_lahore_phase_6_prime_location-52661723-1448-1.html
45000000.0,10.0,Marla,Lahore,Dha Defe,House,4.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_10_marla_luxurious_beautiful_house_with_4_master_bedrooms_lowest_price_house_in_dha_phase_7-54152383-1450-1.html
81500000.0,1.0,Kanal,Lahore,Dha Defe,House,4.0,5.0,2020.0,4.0,2.0,0.0,0.0,2025.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_most_beautiful_1_kanal_house_available_for_sale_in_dha_phase_7-53567232-1450-1.html
27500000.0,5.0,Marla,Lahore,Dha Defe,House,5.0,6.0,2020.0,2.0,1.0,0.0,2024.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_ultra_modern_designer_house_available_for_sale_at_prime_location_dha_9_town_-_must_be_see-54154648-1452-1.html
72000000.0,1.0,Kanal,Lahore,Dha Defe,House,3.0,4.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_modern_designed_super_luxury_bungalow_for_sale_at_ideal_location_in_dha_phase_7-52992392-1450-1.html
16900000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_modern_design_lavish_house_for_sale_in_park_view_city_lahore_for_discounted_price_and_original_pictures_download_the_app_signature_lands-54241845-1466-1.html
290000000.0,2.0,KANAL,Lahore,Dha Defe,House,4.0,4.0,2020.0,5.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_direct_owner_deal_2_kanal_brand_new_full_luxury_house_near_to_dha_raya_for_sale_in_dha_phase_7_house_no_x_1357-54244469-1450-1.html
17000000.0,5.0,Marla,Lahore,Park Vie,House,6.0,6.0,2020.0,12.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-54091464-1466-1.html
15600000.0,5.0,Marla,Lahore,Other,House,4.0,5.0,2020.0,1.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/new_lahore_city_phase_2_new_lahore_city_-_block_c_buy_your_ideal_5_marla_house_in_a_prime_location_of_lahore-54243368-13246-1.html
32000000.0,5.0,Marla,Lahore,Park Vie,House,3.0,4.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-54081884-1466-1.html
15000000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53998903-1466-1.html
62500000.0,1.0,Kanal,Lahore,Other,House,4.0,5.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_lda_avenue_one_kanal_owner_build_home_for_sale-53921685-547-1.html
35900000.0,10.0,MARLA,Lahore,Other,House,8.0,7.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_lda_avenue_10_marla_brand_new_house_lda_avenue_one-53190393-547-1.html
76500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,5.0,2020.0,0.0,2025.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_q_owner_needy_argent_sale_1_kanal_owner_build_house_for_sale_in_dha_phase_7_near_defence_raya_reasonable_deal-54240330-1624-1.html
22000000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_3_years_installments_plan_5_marla_brand_new_house_for_sale_in_park_view_city-54211643-1466-1.html
32000000.0,5.0,Marla,Lahore,Park Vie,House,4.0,5.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-54217791-1466-1.html
17500000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,2.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_5_marla_brand_new_house_in_park_view_city_lahore-53791957-1466-1.html
42500000.0,10.0,Marla,Lahore,Other,House,4.0,5.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50551174-1014-1.html
19800000.0,4.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-50910283-1014-1.html
65000000.0,10.0,Marla,Lahore,Other,House,3.0,4.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/gulberg_gulberg_5_10_marla_house_for_sale_in_gulberg_5-53272608-3848-1.html
125000000.0,1.0,Kanal,Lahore,Other,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_gulberg_1_kanal_lavish_house_for_sale_in_gulberg-53272670-7-1.html
57500000.0,10.0,Marla,Lahore,Dha Defe,House,5.0,7.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_4_beds_10_marla_good_location_house_for_sale_in_ex_park_view_dha_phase_8_lahore-54147354-485-1.html
45000000.0,10.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,5.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_full_basement_5_beds_10_marla_double_story_house_for_sale_in_ex_air_avenue_dha_phase_8_lahore-53199630-407-1.html
45000000.0,10.0,Marla,Lahore,Dha Defe,House,5.0,6.0,2020.0,0.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_8_with_solar_installed_4_beds_double_story_10_marla_house_for_sale_in_eden_city_dha_phase_8_lahore-51307477-1451-1.html
54000000.0,11.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_with_basement_5_beds_brand_new_11_marla_house_for_sale_in_ex_air_avenue_dha_phase_8_lahore-53174335-407-1.html
58000000.0,10.0,Marla,Lahore,Dha Defe,House,7.0,6.0,2020.0,2.0,1.0,1.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_l_10_marla_house_for_sale_in_dha_phase_5_l_block_near_to_park_prime_location-54241911-1608-1.html
25000000.0,5.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,1.0,1.0,1.0,2.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_house_available_for_sale_in_dha_9_town_lahore-54191970-1452-1.html
41000000.0,10.0,Marla,Lahore,Bahria T,House,3.0,4.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_house_for_sale_in_bahria_town_lahore-54089804-1784-1.html
20500000.0,5.0,Marla,Lahore,Bahria T,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_brand_new_beautiful_5_marla_house_for_sale_in_sector_e-54222239-1802-1.html
21000000.0,5.0,Marla,Lahore,Park Vie,House,3.0,4.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_most_beautiful_house_for_sale_in_tulip_overseas_block_with_super_prime_location-53962740-1466-1.html
26500000.0,5.0,Marla,Lahore,Bahria T,House,4.0,5.0,2020.0,1.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_bb_5_marla_house_in_bahria_town_-_block_bb_is_available-54243799-1798-1.html
24500000.0,5.0,Marla,Lahore,Other,House,3.0,4.0,2020.0,1.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/lahore_khayaban-e-zafar_5_brand_new_house_for_sale_at_hot_location-54207376-18840-1.html
15500000.0,5.0,Marla,Lahore,Park Vie,House,7.0,7.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_house_available_for_sale_platinum_block_park_view_city_lahore-52830643-1466-1.html
24000000.0,5.0,Marla,Lahore,Park Vie,House,4.0,4.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_5_marla_brand_new_house_for_sale_park_view_city_lahore-53674648-8465-1.html
19500000.0,5.0,Marla,Lahore,Park Vie,House,4.0,4.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_house_for_sale_in_park_view_city_lahore-53389279-1466-1.html
32500000.0,10.0,Marla,Lahore,Other,House,4.0,4.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_jubilee_town_brand_new_house_for_sale_in_jubilee_town_lahore-52631661-766-1.html
47000000.0,10.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_paragon_city_brand_new_10_marla_house_for_sale_in_paragon_city_orchard_green_5_bed_a_construction_prime_location-54149156-1014-1.html
60000000.0,1.0,Kanal,Lahore,Bankers Town,House,5.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_1_kanal_beautiful_luxury_house_in_bankers_avenue_co-operative_housing_society-52540586-8325-1.html
31500000.0,10.0,Marla,Lahore,Bankers Town,House,5.0,5.0,2020.0,3.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_new_house_for_sale_bankers_avenue_cooperative_houseing_society-52533198-8325-1.html
100000000.0,1.0,Kanal,Lahore,Dha Defe,House,6.0,6.0,2020.0,6.0,2024.0,0.0,0.0,2024.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_s_1_kanal_brand_new_lavish_house_in_dha_phase_8_block_s-50966260-1634-1.html
29800000.0,5.0,MARLA,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lake_city_sector_m_7_lake_city_-_sector_m7_-_block_c1_5_marla_facing_park_house_for_sale_in_m7_block_lake_city_raiwind_road_lahore-54241837-15743-1.html
17200000.0,5.0,Marla,Lahore,Park Vie,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_modern_design_lavish_house_for_sale_in_park_view_city_lahore_for_discounted_price_and_original_pictures_download_the_app_signature_lands-53935521-1466-1.html
77500000.0,1.0,Kanal,Lahore,Dha Defe,House,4.0,4.0,2020.0,4.0,2.0,0.0,3.0,2026.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_desire_homes_offers_kanal_modern_bungalow_for_sale_near_raya-54046216-1628-1.html
23000000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_executive_block_5_marla_brand_new_house_for_sale_in_executive_park_view_city_lahore-53333265-17598-1.html
76500000.0,1.0,Kanal,Lahore,Dha Defe,House,4.0,4.0,2020.0,0.0,2025.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_p_100_percent_original_add_near_defence_raya_and_masjid_one_kanal_brand_new_modern_ultra_luxury_supreme_location_house_in_dha_lahore_reasonable_deal-53978674-1623-1.html
36200000.0,6.5,Marla,Lahore,Other,House,6.0,6.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_-_pak_block_6_5_marla_triple_storey_house_with_7k_soler_and_fans_for_sale_in_iqbal_town_lahore-54067109-3527-1.html
22500000.0,5.0,Marla,Lahore,Other,House,6.0,7.0,2020.0,0.0,1.0,0.0,0.0,2025.0,https://www.zameen.com/Property/lahore_jubilee_town_jubilee_town_house_sized_5_marla-52487711-766-1.html
125000000.0,20.0,Marla,Lahore,Other,House,5.0,5.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_eme_society_20_marla_brand_new_home_for_sale-52543425-410-1.html
21500000.0,5.0,Marla,Lahore,Bankers Town,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_5_marla_new_house_for_sale_bankers_avenue_cooperative_housing_society-52534782-8325-1.html
19500000.0,5.0,Marla,Lahore,Bankers Town,House,3.0,3.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_5_marla_beautiful_house_for_sale_bankers_avenue_cooperative_society_lahore-52534811-8325-1.html
32500000.0,9.0,Marla,Lahore,Bankers Town,House,5.0,5.0,2020.0,0.0,0.0,24.0,0.0,2024.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_9_marla_beautifull_house_for_sale_bankers_avenue_cooperative_society_lahore-52533415-8325-1.html
117500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,5.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_one_kanal_luxury_house_available_for_sale-54007995-1447-1.html
16000000.0,5.0,Marla,Lahore,Other,House,10.0,12.0,2020.0,0.0,1.0,1.0,3.0,0.0,https://www.zameen.com/Property/new_lahore_city_new_lahore_city_-_phase_2_5_marla_brand_new_house_for_sale_new_lahore_city_phase_2-53977979-15750-1.html
19000000.0,5.0,Marla,Lahore,Other,House,3.0,3.0,2020.0,0.0,1.0,1.0,1.0,0.0,https://www.zameen.com/Property/lahore_ring_road_3_beds_5_marla_ideal_location_house_for_sale_in_netsol_gohawa_near_ring_road-54217094-4575-1.html
102500000.0,1.0,Kanal,Lahore,Dha Defe,House,3.0,3.0,2020.0,1.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_with_basement_7_beds_1_kanal_brand_new_house_for_sale_in_ex_air_avenue_dha_phase_8_main_airport_road_lahore-52460469-407-1.html
28000000.0,5.0,Marla,Lahore,Dha Defe,House,7.0,7.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_brand_new_3_beds_5_marla_brand_new_house_for_sale_in_block_a_dha_9_town_lahore-52628432-8173-1.html
79200000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2026.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_1_kanal_lawn_top_quality_build_luxurious_beautiful_ultra_modern_design_villa_full_furnished_with_basement_for_sale_in_dha_lahore_phase_7_prime_location-52659456-1626-1.html
26000000.0,5.0,Marla,Lahore,Dha Defe,House,5.0,6.0,2020.0,1.0,1.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_modern_5_marla_luxury_bungalow_prime_location_in_dha_lahore-53264907-1452-1.html
63000000.0,1.0,Kanal,Lahore,Dha Defe,House,4.0,4.0,2020.0,4.0,2.0,0.0,0.0,2022.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_victory_bungalow_for_sale_in_dha_phase_7-42502113-1450-1.html
90000000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_signature_1_kanal_luxury_residence_ph_6-53527969-1448-1.html
61500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,0.0,2026.0,0.0,2026.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_a_well-proportioned_slightly_used_owner_built_in_z2_block_1_kanal_house_in_prime_dha-53640818-1450-1.html
69000000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1-kanal_ultra_modern_brand_new_house_for_sale_in_dha_lahore-54041320-1450-1.html
27900000.0,10.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_lda_avenue_brand_new_like_used_house_prime_location_ten_marla_for_sale-52601528-547-1.html
35500000.0,10.0,Marla,Lahore,Other,House,5.0,5.0,2020.0,1.0,1.0,0.0,0.0,2023.0,https://www.zameen.com/Property/lahore_jubilee_town_brand_new_house_for_sale_in_jubilee_town_lahore-52564446-766-1.html
139000000.0,1.0,KANAL,Lahore,Dha Defe,House,6.0,6.0,2020.0,0.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_n_1_kanal_full_basement_fully_furnished_top_location_residential_house_for_sale_in_dha_phase_6_block_n-54243148-1622-1.html
13500000.0,3.0,Marla,Lahore,Other,House,7.0,6.0,2020.0,0.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/lahore_tajpura_3_marla_luxury_furnished_house_for_sale_in_tajpura_near_imam_town_amp_taj_bagh_triple_storey_prime_location-54076735-760-1.html
14000000.0,5.0,marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,0.0,0.0,1.0,2026.0,https://www.zameen.com/Property/lahore_al_haram_garden_5_marla_1_5_story_house_for_sale_in_alharam_garden_lahore-54246754-9212-1.html
15000000.0,5.0,marla,Lahore,Other,House,3.0,4.0,2020.0,1.0,0.0,0.0,2.0,2026.0,https://www.zameen.com/Property/lahore_al_haram_garden_5_marla_1_5_story_corner_house_for_sale_in_alharam_garden_lahore-54246722-9212-1.html
24000000.0,6.5,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_6_5_marla_outclass_modern_house_available_for_sale_in_dha_phase_9_town-54175153-1452-1.html
83500000.0,1.0,Kanal,Lahore,Dha Defe,House,2.0,6.0,2020.0,0.0,2026.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_g_1_kanal_top_quality_build_luxurious_beautiful_spanish_design_villa_with_basement_for_sale_in_dha_lahore_phase_6_prime_location-53246570-1616-1.html
16500000.0,4.0,MARLA,Lahore,Other,House,6.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_military_accounts_housing_society_4_marla_slightly_used_house_for_sale_with_4_to_6_kv_hybrid_solar_system-54137679-781-1.html
235000000.0,2.0,Kanal,Lahore,Dha Defe,House,3.0,3.0,2020.0,6.0,3.0,0.0,0.0,2026.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_facing_park_2_kanal_brand_new_modern_design_house_furnished_by_wing_chair_for_sale_in_reasonable_price-54109892-1447-1.html
295000000.0,2.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,6.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_6-bed_fully_furnished_luxury_home_with_pool_in_prime_dha_phase_6_for_sale-54071828-1448-1.html
28000000.0,5.0,Marla,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lake_city_lake_city_-_sector_m-7b_5_marla_brand_new_house_for_sale_in_lake_city_-_sector_m-7b_lake_city_lahore-53912787-19059-1.html
209900000.0,2.0,Kanal,Lahore,Dha Defe,House,4.0,5.0,2020.0,0.0,3.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_2_lavish_ready-to-shift_home_offering_luxury_comfort_smart_energy_42kv_solar-54192763-1444-1.html
18500000.0,4.5,Marla,Lahore,Central,House,6.0,7.0,2020.0,2.0,1.0,0.0,2026.0,0.0,https://www.zameen.com/Property/lahore_central_park_housing_scheme_4_50_marla_house_for_sale-54161107-1013-1.html
26000000.0,5.0,Marla,Lahore,Other,House,4.0,4.0,2020.0,1.0,0.0,0.0,2026.0,2026.0,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_beautiful_house_for_sale-54150125-8446-1.html
18000000.0,5.0,Marla,Lahore,Bahria T,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_house_for_sale_in_jinnah_block_bahria_town_lahore-54080503-1804-1.html
60000000.0,1.0,Kanal,Lahore,Dha Defe,House,3.0,4.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_super_modern_luxury_designer_bungalow_for_sale_in_dha_phase_7_prime_location_demand_710_lacs-53530608-1450-1.html
22500000.0,5.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_dha_11_rahbar_5_marla_beautiful_house_for_sale_in_dha_11_rahber_sec_2-54209294-1410-1.html
16500000.0,3.5,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,2025.0,https://www.zameen.com/Property/johar_town_johar_town_phase_2_3_5_marla_house_for_sale_in_johar_town_phase_2_block_r1-54180686-3961-1.html
22000000.0,5.0,Marla,Lahore,Other,House,2.0,3.0,2020.0,0.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/college_road_eden_boulevard_housing_scheme_5_marla_beautiful_trip-pal_story_house_in_eden_boulevard-54246611-12447-1.html
